Latitude,Longitude,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,PropertyGFABuilding(s)(%),BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ComplianceStatus,AgeBuilt,Source_principale,Source_secondaire,Source_tertiaire,SiteEnergyUse(kBtu)
47.56961,-122.28881,107427.0,0.0,0.0,100.0,NonResidential,Other,98118.0,2,Southeast,3.0,1,Strip Mall,Parking,None,Compliant,22,Electricity(kBtu),NaturalGas(kBtu),None,20725996.0
47.61567,-122.33503,232443.0,97874.0,3534.0,100.0,NonResidential,Large Office,98101.0,7,Downtown,1.0,14,Office,Parking,Other,Compliant,8,Electricity(kBtu),NaturalGas(kBtu),None,15725581.0
47.62476,-122.35521,81385.0,0.0,0.0,100.0,NonResidential,Other,98109.0,7,Magnolia / Queen Anne,3.0,2,Lifestyle Center,None,None,Compliant,22,Electricity(kBtu),NaturalGas(kBtu),None,13085297.0
47.6115,-122.33278,366554.0,122821.0,0.0,100.0,NonResidential,Large Office,98101.0,7,Downtown,1.0,23,Office,Parking,None,Compliant,15,Electricity(kBtu),None,None,16020642.0
47.61234,-122.34897,197040.0,78852.0,0.0,28.571,NonResidential,Other,98121.0,7,Downtown,1.0,6,Parking,Office,None,Compliant,33,Electricity(kBtu),None,None,5233553.5
47.62497,-122.35965,98668.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98119.0,7,Magnolia / Queen Anne,1.0,5,Office,None,None,Compliant,34,Electricity(kBtu),None,None,4391348.0
47.57639,-122.32072,80157.0,34302.0,26937.0,82.143,NonResidential,Large Office,98134.0,2,Greater Duwamish,1.0,1,Office,Multifamily Housing,Parking,Compliant,9,Electricity(kBtu),NaturalGas(kBtu),None,8751704.0
47.65692,-122.37059,105100.0,0.0,0.0,100.0,NonResidential,Large Office,98119.0,7,Magnolia / Queen Anne,1.0,1,Office,None,None,Compliant,38,Electricity(kBtu),NaturalGas(kBtu),None,22078064.0
47.63718,-122.37734,39500.0,15000.0,5500.0,100.0,NonResidential,Supermarket / Grocery Store,98119.0,7,Magnolia / Queen Anne,1.0,1,Supermarket/Grocery Store,Retail Store,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Compliant,8,None,None,None,12525174.0
47.63284,-122.37712,50660.0,0.0,0.0,100.0,NonResidential,Retail Store,98121.0,7,Magnolia / Queen Anne,1.0,1,Retail Store,None,None,Compliant,38,Electricity(kBtu),NaturalGas(kBtu),None,2661488.0
47.63156,-122.37551,39879.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98119.0,7,Magnolia / Queen Anne,1.0,2,Office,None,None,Compliant,79,Electricity(kBtu),NaturalGas(kBtu),None,2203026.5
47.62302,-122.36476,104667.0,55000.0,5444.0,66.689,NonResidential,Large Office,98119.0,7,Magnolia / Queen Anne,1.0,4,Office,Parking,Data Center,Compliant,16,Electricity(kBtu),None,None,25478086.0
47.61588,-122.34965,20565.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98121.0,7,Downtown,1.0,3,Office,None,None,Compliant,91,Electricity(kBtu),None,None,802312.5
47.62175,-122.36313,106449.0,50258.0,0.0,65.004,NonResidential,Large Office,98119.0,7,Magnolia / Queen Anne,1.0,5,Office,Parking,None,Compliant,16,Electricity(kBtu),None,None,7857972.5
47.62101,-122.36188,133451.0,46763.0,3750.0,74.58,NonResidential,Large Office,98119.0,7,Magnolia / Queen Anne,1.0,5,Office,Parking,Data Center,Compliant,8,Electricity(kBtu),None,None,14856199.0
47.61891,-122.35958,109978.0,78848.0,0.0,62.131,NonResidential,Large Office,98119.0,7,Magnolia / Queen Anne,1.0,5,Office,Parking,None,Compliant,30,Electricity(kBtu),NaturalGas(kBtu),None,5514308.5
47.61813,-122.35833,178625.0,87624.0,14653.0,71.068,NonResidential,Large Office,98121.0,7,Downtown,1.0,7,Office,Parking,Other,Compliant,30,Electricity(kBtu),None,None,12729858.0
47.614,-122.35375,171783.0,9581.0,4413.0,100.0,NonResidential,Large Office,98121.0,7,Downtown,1.0,3,Office,Non-Refrigerated Warehouse,Other - Recreation,Compliant,23,Electricity(kBtu),None,None,10053489.0
47.61287,-122.35022,126218.0,12717.0,0.0,53.049,NonResidential,Large Office,98121.0,7,Downtown,1.0,5,Office,Data Center,None,Compliant,16,Electricity(kBtu),None,None,17186624.0
47.60703,-122.34038,95330.0,0.0,0.0,100.0,NonResidential,Warehouse,98101.0,7,Downtown,1.0,5,Non-Refrigerated Warehouse,None,None,Compliant,104,Electricity(kBtu),None,None,1262235.25
47.60604,-122.33948,64055.0,14621.0,12359.0,86.429,NonResidential,Large Office,98006.0,7,Downtown,1.0,6,Office,Adult Education,Parking,Compliant,98,Electricity(kBtu),SteamUse(kBtu),None,4515180.5
47.6047,-122.33739,110370.0,19801.0,634.0,100.0,NonResidential,Large Office,98104.0,7,Downtown,1.0,6,Office,Retail Store,Data Center,Compliant,111,Electricity(kBtu),None,None,6797647.0
47.60247,-122.33621,80400.0,16080.0,0.0,100.0,NonResidential,Large Office,98104.0,7,Downtown,1.0,6,Office,Retail Store,None,Compliant,106,Electricity(kBtu),NaturalGas(kBtu),None,4946798.5
47.60223,-122.33602,67670.0,13534.0,0.0,100.0,NonResidential,Retail Store,98104.0,7,Downtown,1.0,6,Other,Retail Store,None,Compliant,106,Electricity(kBtu),NaturalGas(kBtu),None,3241917.0
47.5829,-122.32417,101633.0,48544.0,10270.0,100.0,Nonresidential COS,Warehouse,98134.0,2,Greater Duwamish,1.0,2,Non-Refrigerated Warehouse,Office,Other,Compliant,31,Electricity(kBtu),NaturalGas(kBtu),None,8384523.0
47.58716,-122.32214,110746.0,57500.0,0.0,100.0,NonResidential,Large Office,98134.0,2,Greater Duwamish,1.0,2,Office,Parking,None,Compliant,65,Electricity(kBtu),NaturalGas(kBtu),None,10287986.0
47.58685,-122.32501,99551.0,11061.0,0.0,100.0,NonResidential,Distribution Center,98134.0,2,Greater Duwamish,1.0,1,Distribution Center,Office,None,Compliant,56,Electricity(kBtu),None,None,1015060.188
47.58553,-122.32511,119593.0,30288.0,0.0,100.0,NonResidential,Warehouse,98103.0,2,Greater Duwamish,1.0,4,Non-Refrigerated Warehouse,Office,None,Compliant,65,NaturalGas(kBtu),Electricity(kBtu),None,2417401.25
47.58042,-122.32552,129420.0,0.0,0.0,100.0,NonResidential,Warehouse,98121.0,2,Greater Duwamish,1.0,3,Non-Refrigerated Warehouse,None,None,Compliant,65,Electricity(kBtu),NaturalGas(kBtu),None,6468090.0
47.58096,-122.32313,44300.0,24838.0,12349.0,100.0,NonResidential,Distribution Center,98134.0,2,Greater Duwamish,1.0,1,Distribution Center,Office,Retail Store,Compliant,46,Electricity(kBtu),None,None,2848317.25
47.57055,-122.3267,73335.0,0.0,0.0,100.0,NonResidential,Distribution Center,98134.0,2,Greater Duwamish,1.0,1,Distribution Center,Parking,None,Compliant,55,Electricity(kBtu),NaturalGas(kBtu),None,5197118.0
47.5794,-122.32848,48400.0,4276.0,4200.0,100.0,NonResidential,Distribution Center,98134.0,2,Greater Duwamish,1.0,2,Distribution Center,Office,Retail Store,Compliant,88,Electricity(kBtu),NaturalGas(kBtu),None,1791715.625
47.58241,-122.32866,61200.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,2,Non-Refrigerated Warehouse,None,None,Compliant,85,NaturalGas(kBtu),Electricity(kBtu),None,4912143.0
47.58772,-122.32686,109090.0,0.0,0.0,100.0,NonResidential,Distribution Center,98134.0,2,Greater Duwamish,1.0,1,Distribution Center,None,None,Compliant,29,Electricity(kBtu),NaturalGas(kBtu),None,1555420.25
47.5908,-122.32828,65700.0,0.0,0.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,3.0,2,Other - Public Services,Parking,None,Compliant,30,Electricity(kBtu),NaturalGas(kBtu),None,6858533.5
47.59439,-122.32839,58605.0,24338.0,18864.0,82.658,NonResidential,Mixed Use Property,98134.0,2,Greater Duwamish,3.0,2,Non-Refrigerated Warehouse,Multifamily Housing,Retail Store,Compliant,86,Electricity(kBtu),None,None,3639670.25
47.69197,-122.35877,168735.0,0.0,0.0,74.949,NonResidential,Supermarket / Grocery Store,98117.0,6,Northwest,1.0,1,Supermarket/Grocery Store,Parking,Parking,Compliant,46,Electricity(kBtu),NaturalGas(kBtu),None,16865978.0
47.6633,-122.37549,70074.0,0.0,0.0,77.137,NonResidential,Small- and Mid-Sized Office,98107.0,6,Ballard,1.0,4,Office,None,None,Compliant,15,Electricity(kBtu),None,None,4817062.0
47.65529,-122.32133,119570.0,23869.0,0.0,100.0,NonResidential,Other,98105.0,4,Northeast,1.0,6,Other,Parking,None,Compliant,10,Electricity(kBtu),NaturalGas(kBtu),None,25631512.0
47.64912,-122.34823,105206.0,31992.0,6374.0,56.148,NonResidential,Large Office,98103.0,6,Lake Union,1.0,4,Office,Parking,Fitness Center/Health Club/Gym,Compliant,8,Electricity(kBtu),None,None,8873485.0
47.64932,-122.35187,77174.0,0.0,0.0,66.569,NonResidential,Small- and Mid-Sized Office,98103.0,6,Lake Union,1.0,2,Office,None,None,Compliant,16,Electricity(kBtu),None,None,5481549.0
47.62817,-122.34212,98781.0,8634.0,0.0,100.0,NonResidential,Large Office,98109.0,7,Magnolia / Queen Anne,1.0,5,Office,Other,Parking,Compliant,18,Electricity(kBtu),None,None,6859198.0
47.6289,-122.32877,97500.0,88051.0,54106.0,63.913,NonResidential,Mixed Use Property,98109.0,3,Lake Union,1.0,5,Parking,Office,Other,Compliant,8,Electricity(kBtu),NaturalGas(kBtu),None,21042926.0
47.63079,-122.32693,97365.0,0.0,0.0,84.119,NonResidential,Laboratory,98102.0,3,Lake Union,1.0,4,Laboratory,None,None,Compliant,17,NaturalGas(kBtu),Electricity(kBtu),None,36436388.0
47.62225,-122.35915,163082.0,83425.0,0.0,64.986,NonResidential,Large Office,98119.0,7,Magnolia / Queen Anne,1.0,7,Office,Parking,None,Compliant,16,Electricity(kBtu),NaturalGas(kBtu),None,8655604.0
47.61949,-122.35639,89075.0,15164.0,0.0,81.813,NonResidential,Large Office,98109.0,7,Magnolia / Queen Anne,1.0,5,Office,Parking,None,Compliant,42,Electricity(kBtu),NaturalGas(kBtu),None,4750799.0
47.61472,-122.35566,90345.0,33380.0,15845.0,100.0,NonResidential,Small- and Mid-Sized Office,98121.0,7,Downtown,1.0,3,Office,Parking,Retail Store,Compliant,114,Electricity(kBtu),NaturalGas(kBtu),None,12029600.0
47.61732,-122.34791,126648.0,23913.0,0.0,84.247,NonResidential,Large Office,98121.0,7,Downtown,1.0,8,Office,Parking,None,Compliant,41,Electricity(kBtu),NaturalGas(kBtu),None,9343428.0
47.61628,-122.33391,274362.0,0.0,0.0,100.0,NonResidential,Large Office,98101.0,7,Downtown,1.0,7,Office,None,None,Compliant,63,Electricity(kBtu),NaturalGas(kBtu),None,16540550.0
47.61599,-122.34165,270237.0,71602.0,0.0,69.238,NonResidential,Large Office,98121.0,7,Downtown,1.0,15,Office,Parking,None,Compliant,33,Electricity(kBtu),NaturalGas(kBtu),None,17750994.0
47.61481,-122.33969,156414.0,10337.0,8208.0,100.0,NonResidential,Large Office,98121.0,7,Downtown,1.0,11,Office,Bar/Nightclub,"Personal Services (Health/Beauty, Dry Cleaning, etc)",Compliant,53,Electricity(kBtu),SteamUse(kBtu),NaturalGas(kBtu),11480494.0
47.61438,-122.33871,218997.0,210409.0,0.0,100.0,NonResidential,Other,98121.0,7,Downtown,1.0,33,Data Center,Office,None,Compliant,35,Electricity(kBtu),NaturalGas(kBtu),None,274682208.0
47.60454,-122.33072,1680937.0,319368.0,0.0,83.639,NonResidential,Large Office,98104.0,7,Downtown,1.0,76,Office,Parking,None,Compliant,31,Electricity(kBtu),NaturalGas(kBtu),None,92937640.0
47.61418,-122.33485,312442.0,84800.0,18799.0,76.591,NonResidential,Large Office,98101.0,7,Downtown,1.0,19,Office,Parking,Medical Office,Compliant,35,Electricity(kBtu),None,None,15878689.0
47.6129,-122.33684,281598.0,27597.0,21519.0,92.067,NonResidential,Medical Office,98101.0,7,Downtown,1.0,18,Medical Office,Parking,Retail Store,Compliant,91,Electricity(kBtu),SteamUse(kBtu),NaturalGas(kBtu),22104512.0
47.61203,-122.33486,78920.0,0.0,0.0,100.0,NonResidential,Retail Store,98101.0,7,Downtown,1.0,4,Retail Store,None,None,Compliant,87,Electricity(kBtu),NaturalGas(kBtu),None,8303666.5
47.61051,-122.34439,120248.0,10853.0,0.0,33.538,NonResidential,Large Office,98121.0,7,Downtown,1.0,7,Office,Retail Store,None,Compliant,37,Electricity(kBtu),SteamUse(kBtu),NaturalGas(kBtu),5177270.5
47.61289,-122.33531,561684.0,100000.0,80000.0,100.0,NonResidential,Other,98101.0,7,Downtown,1.0,0,Other - Mall,Other - Entertainment/Public Assembly,Restaurant,Compliant,17,Electricity(kBtu),None,None,46510960.0
47.61505,-122.32,17120.0,15300.0,13400.0,100.0,NonResidential,Mixed Use Property,98122.0,3,East,1.0,4,Office,Performing Arts,Self-Storage Facility,Compliant,108,NaturalGas(kBtu),Electricity(kBtu),None,3686962.25
47.61036,-122.34037,138257.0,0.0,0.0,100.0,NonResidential,Large Office,98101.0,7,Downtown,1.0,10,Office,Retail Store,None,Compliant,108,Electricity(kBtu),SteamUse(kBtu),None,3775187.5
47.60956,-122.33715,45000.0,0.0,0.0,100.0,NonResidential,Retail Store,98101.0,7,Downtown,1.0,3,Retail Store,None,None,Compliant,76,Electricity(kBtu),NaturalGas(kBtu),None,2443141.5
47.60925,-122.33734,73563.0,0.0,0.0,100.0,NonResidential,Retail Store,98101.0,7,Downtown,1.0,3,Retail Store,None,None,Compliant,92,Electricity(kBtu),NaturalGas(kBtu),None,7802205.5
47.60765,-122.34097,44913.0,7044.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98121.0,7,Downtown,1.0,6,Office,Restaurant,None,Compliant,107,Electricity(kBtu),None,None,2886141.5
47.60765,-122.3348,371450.0,65451.0,9295.0,100.0,NonResidential,Large Office,98101.0,7,Downtown,1.0,29,Office,Parking,Other - Technology/Science,Compliant,46,Electricity(kBtu),NaturalGas(kBtu),None,36378588.0
47.60769,-122.33544,182604.0,13320.0,6246.0,93.85,NonResidential,Large Office,98101.0,7,Downtown,1.0,27,Office,Parking,Other - Technology/Science,Compliant,87,Electricity(kBtu),SteamUse(kBtu),NaturalGas(kBtu),16246106.0
47.60741,-122.33565,151740.0,12645.0,0.0,100.0,NonResidential,Large Office,98104.0,7,Downtown,1.0,13,Office,Other,None,Compliant,95,Electricity(kBtu),None,None,19036416.0
47.60582,-122.33464,145491.0,70603.0,0.0,74.649,NonResidential,Large Office,98104.0,7,Downtown,1.0,13,Office,Parking,None,Compliant,18,Electricity(kBtu),None,None,17074142.0
47.60576,-122.33922,95942.0,15523.0,182.0,100.0,NonResidential,Large Office,98101.0,7,Downtown,1.0,7,Office,Retail Store,Data Center,Compliant,106,Electricity(kBtu),NaturalGas(kBtu),None,4585070.5
47.60366,-122.33328,50250.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98104.0,7,Downtown,1.0,3,Office,None,None,Compliant,95,Electricity(kBtu),None,None,1968655.125
47.60304,-122.33362,82053.0,6561.0,6333.0,100.0,NonResidential,Large Office,98101.0,7,Downtown,1.0,17,Office,Financial Office,Food Service,Compliant,105,Electricity(kBtu),SteamUse(kBtu),None,6758565.5
47.60573,-122.33028,983697.0,296815.0,12941.0,83.898,NonResidential,Large Office,98104.0,3,Downtown,1.0,42,Office,Parking,Medical Office,Compliant,35,Electricity(kBtu),None,None,37980712.0
47.60663,-122.32157,81873.0,67000.0,0.0,47.268,NonResidential,Medical Office,98104.0,3,East,1.0,5,Medical Office,Parking,None,Compliant,28,Electricity(kBtu),NaturalGas(kBtu),None,8523594.0
47.6094,-122.31506,60122.0,0.0,0.0,100.0,NonResidential,University,98122.0,3,Central,1.0,2,College/University,Parking,None,Compliant,100,Electricity(kBtu),NaturalGas(kBtu),None,690529.5
47.5981,-122.33369,84481.0,8474.0,0.0,85.579,NonResidential,Small- and Mid-Sized Office,98104.0,2,Downtown,1.0,6,Office,Parking,None,Compliant,106,Electricity(kBtu),NaturalGas(kBtu),None,4052720.0
47.6029,-122.32927,204993.0,0.0,0.0,100.0,NonResidential,Large Office,98104.0,7,Downtown,1.0,9,Office,None,None,Compliant,45,Electricity(kBtu),SteamUse(kBtu),None,15272491.0
47.59878,-122.33088,343400.0,114237.0,0.0,72.037,NonResidential,Large Office,98104.0,2,Downtown,1.0,8,Office,Parking,None,Compliant,18,Electricity(kBtu),None,None,13568148.0
47.59273,-122.33455,58500.0,0.0,0.0,100.0,NonResidential,Other,98104.0,2,Greater Duwamish,1.0,2,Other,None,None,Compliant,77,NaturalGas(kBtu),Electricity(kBtu),None,1594422.5
47.58958,-122.33369,49473.0,10408.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98134.0,2,Greater Duwamish,1.0,6,Office,Restaurant,None,Compliant,109,Electricity(kBtu),None,None,4353025.0
47.58454,-122.3269,77800.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Parking,None,Compliant,56,NaturalGas(kBtu),Electricity(kBtu),None,2356376.75
47.5829,-122.32417,50036.0,49086.0,0.0,100.0,Nonresidential COS,Other,98134.0,2,Greater Duwamish,1.0,4,Other,Office,None,Compliant,72,Electricity(kBtu),NaturalGas(kBtu),None,14469228.0
47.58251,-122.32528,60787.0,13805.0,2408.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,1,Other,Office,Non-Refrigerated Warehouse,Compliant,31,Electricity(kBtu),NaturalGas(kBtu),None,6345009.5
47.57613,-122.33864,101752.0,8068.0,4270.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,2,Non-Refrigerated Warehouse,Office,Retail Store,Compliant,64,NaturalGas(kBtu),Electricity(kBtu),None,3534690.75
47.56301,-122.32564,152511.0,0.0,0.0,100.0,NonResidential,Other,98108.0,2,Greater Duwamish,1.0,1,Other,None,None,Compliant,46,Electricity(kBtu),None,None,6673138.0
47.55695,-122.33176,101278.0,502.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98134.0,2,Greater Duwamish,1.0,1,Office,Data Center,None,Compliant,66,Electricity(kBtu),NaturalGas(kBtu),None,6235947.0
47.55238,-122.32762,141917.0,0.0,0.0,100.0,NonResidential,Large Office,98108.0,2,Greater Duwamish,1.0,2,Office,Parking,None,Compliant,43,Electricity(kBtu),NaturalGas(kBtu),None,6843855.0
47.54923,-122.32446,56900.0,0.0,0.0,100.0,NonResidential,Warehouse,98108.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,50,Electricity(kBtu),None,None,1951856.25
47.54699,-122.32882,245240.0,5616.0,5616.0,100.0,NonResidential,Large Office,98108.0,2,Greater Duwamish,1.0,5,Office,Parking,Parking,Compliant,41,Electricity(kBtu),None,None,10775646.0
47.54326,-122.33134,71718.0,0.0,0.0,100.0,NonResidential,Distribution Center,98108.0,2,Greater Duwamish,1.0,1,Distribution Center,None,None,Compliant,47,Electricity(kBtu),None,None,151754.2969
47.53628,-122.3329,34206.0,21244.0,0.0,100.0,NonResidential,Warehouse,98108.0,1,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,47,NaturalGas(kBtu),Electricity(kBtu),None,4345698.0
47.52549,-122.33064,55000.0,0.0,0.0,100.0,NonResidential,Distribution Center,98108.0,1,Greater Duwamish,1.0,1,Distribution Center,None,None,Compliant,37,NaturalGas(kBtu),Electricity(kBtu),None,2763597.0
47.52222,-122.36892,99471.0,0.0,0.0,100.0,NonResidential,Retail Store,98126.0,1,Delridge,1.0,1,Retail Store,Parking,None,Compliant,24,Electricity(kBtu),NaturalGas(kBtu),None,7305474.0
47.66478,-122.29804,232685.0,63419.0,15757.0,24.488,NonResidential,Other,98105.0,4,Northeast,1.0,6,Parking,Retail Store,Non-Refrigerated Warehouse,Compliant,14,Electricity(kBtu),NaturalGas(kBtu),None,8915523.0
47.57903,-122.29982,27382.0,0.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98144.0,2,Greater Duwamish,1.0,1,Supermarket/Grocery Store,None,None,Compliant,53,Electricity(kBtu),NaturalGas(kBtu),None,7439009.0
47.54103,-122.33766,81526.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98106.0,1,Delridge,1.0,3,Office,None,None,Compliant,87,Electricity(kBtu),NaturalGas(kBtu),None,37951708.0
47.70911,-122.32529,321828.0,298043.0,5636.0,93.464,NonResidential,Other,98125.0,5,North,1.0,5,Parking,Retail Store,Other,Compliant,16,Electricity(kBtu),NaturalGas(kBtu),None,11077140.0
47.56613,-122.33838,288048.0,83683.0,35760.0,100.0,NonResidential,Distribution Center,98134.0,2,Greater Duwamish,1.0,1,Distribution Center,Non-Refrigerated Warehouse,Refrigerated Warehouse,Compliant,30,NaturalGas(kBtu),Electricity(kBtu),None,15091579.0
47.59937,-122.33116,27283.0,23277.0,6540.0,100.0,NonResidential,Mixed Use Property,98104.0,7,Downtown,1.0,4,Non-Refrigerated Warehouse,Office,Retail Store,Compliant,114,Electricity(kBtu),NaturalGas(kBtu),None,1141189.75
47.6252,-122.36737,149081.0,76364.0,0.0,58.722,NonResidential,Large Office,98119.0,7,Magnolia / Queen Anne,1.0,4,Office,Parking,None,Compliant,8,Electricity(kBtu),None,None,9683979.0
47.5992,-122.33223,95760.0,0.0,0.0,83.459,NonResidential,Small- and Mid-Sized Office,98104.0,2,Downtown,1.0,6,Office,None,None,Compliant,116,Electricity(kBtu),NaturalGas(kBtu),None,5392617.5
47.56733,-122.3352,178087.0,0.0,0.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,70,Electricity(kBtu),None,None,3459543.0
47.5725,-122.3571,164806.0,5826.0,0.0,100.0,NonResidential,Warehouse,98106.0,1,Delridge,1.0,1,Non-Refrigerated Warehouse,Office,None,Compliant,50,Electricity(kBtu),None,None,602245.0
47.63264,-122.34171,220033.0,168978.0,0.0,100.0,NonResidential,Large Office,98109.0,7,Magnolia / Queen Anne,1.0,10,Office,Parking,None,Compliant,22,Electricity(kBtu),NaturalGas(kBtu),None,11410228.0
47.60214,-122.32726,295494.0,94781.0,0.0,66.584,NonResidential,Large Office,98104.0,3,Downtown,1.0,17,Office,Parking,None,Compliant,7,Electricity(kBtu),None,None,13631141.0
47.6586,-122.3124,41624.0,33399.0,20740.0,55.637,NonResidential,Mixed Use Property,98105.0,4,Northeast,1.0,6,Office,Parking,Multifamily Housing,Compliant,7,Electricity(kBtu),NaturalGas(kBtu),None,4865551.5
47.66246,-122.29898,85572.0,2950.0,2500.0,100.0,NonResidential,Retail Store,98105.0,4,Northeast,1.0,2,Retail Store,Restaurant,Other,Compliant,60,Electricity(kBtu),NaturalGas(kBtu),None,5453438.5
47.51304,-122.28394,112484.0,24433.0,0.0,100.0,NonResidential,Warehouse,98118.0,2,Greater Duwamish,1.0,2,Non-Refrigerated Warehouse,Office,None,Compliant,50,Electricity(kBtu),None,None,3004271.0
47.6056366,-122.3214798,177748.0,0.0,0.0,58.936,NonResidential,Medical Office,98122.0,3,East,1.0,5,Medical Office,None,None,Compliant,13,Electricity(kBtu),None,None,9941308.0
